,﻿Opportunity ID,Account ID,StageName,IsClosed,IsWon,CreatedDate,Term in Months,Service,Opportunity Type,Product Group,Building ID,Market,Street Address,City,State,Postal Code,Network Proximity,On Zayo Network Status,Latitude,Longitude
124,Opp-000093,Acct-000036,5 - Accepted,True,True,7/11/16,84.0,,New Service,FTT - Ethernet,Bldg-111677,Denver,7111 Montview Blvd,Denver,CO,80220,178.02,On Zayo Network,39.748053,-104.905603
125,Opp-000094,Acct-000169,1 - Working,False,False,7/11/16,,,New Service,Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
126,Opp-000094,Acct-000169,1 - Working,False,False,7/11/16,,,New Service,Ethernet,Bldg-124374,Denver,6145 Broadway,Denver,CO,80216,629.46,On Zayo Network,39.807434,-104.987669
127,Opp-000095,Acct-000169,1 - Working,False,False,7/11/16,,,New Service,Wavelengths - Long Haul,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
128,Opp-000096,Acct-000072,5 - Accepted,True,True,7/11/16,1.0,,New Service,Dark Fiber - Metro,Bldg-424243,Dallas,2021 McKinney Ave,Dallas,TX,75201,492.72,On Zayo Network,32.7914713,-96.8037103
129,Opp-000097,Acct-001124,2 - Best Case,False,False,7/11/16,36.0,,New Service,Dark Fiber - Metro,Bldg-014142,Denver,1500 Champa St,Denver,CO,80202,71.8,On Zayo Network,39.74576,-104.994423
130,Opp-000097,Acct-001124,2 - Best Case,False,False,7/11/16,36.0,,New Service,Dark Fiber - Metro,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,39.660966,-104.850001
131,Opp-000098,Acct-001011,Closed - Lost,True,False,7/11/16,36.0,,New Service,Dark Fiber - Metro,Bldg-481035,Denver,299 Milwaukee St,Denver,CO,80206,1711.86,Not on Zayo Network,39.7203203,-104.9525594
132,Opp-000098,Acct-001011,Closed - Lost,True,False,7/11/16,36.0,,New Service,Dark Fiber - Metro,Bldg-243425,Denver,2905 Inca St,Denver,CO,80202,2152.77,Not on Zayo Network,39.7595915,-104.9993214
133,Opp-000098,Acct-001011,Closed - Lost,True,False,7/11/16,36.0,,New Service,Dark Fiber - Metro,Bldg-243097,Denver,444 E 19th Ave,Denver,CO,80203,1.08,Not on Zayo Network,39.746164,-104.981744
134,Opp-000099,Acct-000449,1 - Working,False,False,7/12/16,12.0,,New Service,Ethernet,Bldg-031512,Dallas,1232 Alma Rd,Richardson,TX,75081,319.37,On Zayo Network,32.966302,-96.715742
135,Opp-000100,Acct-001016,Closed - Lost,True,False,7/12/16,60.0,,New Service,IP Services,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
136,Opp-000101,Acct-000063,1 - Working,False,False,7/12/16,,,New Service,Ethernet,Bldg-139825,Dallas,3004 Irving Blvd,Dallas,TX,75247,296.83,Not on Zayo Network,32.8078387,-96.8576992
137,Opp-000102,Acct-000056,5 - Accepted,True,True,7/12/16,12.0,,New Service,Wavelengths - Metro,Bldg-078056,Dallas,3510 Wyndham Ln,Richardson,TX,75082,255.41,On Zayo Network,32.999934,-96.686704
138,Opp-000102,Acct-000056,5 - Accepted,True,True,7/12/16,12.0,,New Service,Wavelengths - Metro,Bldg-117872,Dallas,4500 Amon Carter Blvd,Fort Worth,TX,76155,85.33,On Zayo Network,32.83001,-97.04868
139,Opp-000103,Acct-000056,5 - Accepted,True,True,7/12/16,12.0,,New Service,Wavelengths - Metro,Bldg-078056,Dallas,3510 Wyndham Ln,Richardson,TX,75082,255.41,On Zayo Network,32.999934,-96.686704
140,Opp-000103,Acct-000056,5 - Accepted,True,True,7/12/16,12.0,,New Service,Wavelengths - Metro,Bldg-118999,Dallas,4200 Amon Carter Blvd,Fort Worth,TX,76155,63.02,On Zayo Network,32.82278,-97.04903
141,Opp-000104,Acct-000439,5 - Accepted,True,True,7/12/16,24.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
142,Opp-000105,Acct-000968,1 - Working,False,False,7/12/16,36.0,,New Service,Ethernet,Bldg-109955,Dallas,3000 Irving Blvd,Dallas,TX,75247,117.61,On Zayo Network,32.8084087,-96.857165
143,Opp-000106,Acct-000036,5 - Accepted,True,True,7/12/16,60.0,,New Service,FTT - Ethernet,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
144,Opp-000107,Acct-000312,Closed - Lost,True,False,7/12/16,24.0,,New Service,Wavelengths - Long Haul,Bldg-111386,Denver,3431 N Windsor Dr,Aurora,CO,80011,779.17,On Zayo Network,39.762776,-104.762111
145,Opp-000108,Acct-000038,5 - Accepted,True,True,7/12/16,240.0,,New Service,Dark Fiber - Metro,Bldg-068765,Atlanta,2770 Skyview Dr,Lithia Springs,GA,30122,9793.98,Not on Zayo Network,33.7871,-84.637461
146,Opp-000108,Acct-000038,5 - Accepted,True,True,7/12/16,240.0,,New Service,Dark Fiber - Metro,Bldg-481080,Atlanta,2750 Skyview Dr E,Lithia Springs,GA,30122,,Not on Zayo Network,33.78576,-84.63404
147,Opp-000108,Acct-000038,5 - Accepted,True,True,7/12/16,240.0,,New Service,Dark Fiber - Metro,Bldg-438377,Atlanta,3201 Sunrise Village Ln,Norcross,GA,30093,10539.09,Not on Zayo Network,33.888726,-84.194918
148,Opp-000108,Acct-000038,5 - Accepted,True,True,7/12/16,240.0,,New Service,Dark Fiber - Metro,Bldg-438383,Atlanta,5375 Sugarloaf Pkwy,Lawrenceville,GA,30043,5684.72,On Zayo Network,33.966103,-84.066763
149,Opp-000109,Acct-001125,Closed - Lost,True,False,7/12/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-359461,Dallas,3001 Hackberry Rd,Irving,TX,75063,268.84,On Zayo Network,32.9263025,-96.9852418
150,Opp-000110,Acct-000013,1 - Working,False,False,7/12/16,,,New Service,Dark Fiber - Metro,Bldg-038251,Atlanta,6000 Feldwood Rd,Atlanta,GA,30349,397.15,On Zayo Network,33.5896154,-84.5145239
151,Opp-000110,Acct-000013,1 - Working,False,False,7/12/16,,,New Service,Dark Fiber - Metro,Bldg-038290,Atlanta,999 Lee St SW,Atlanta,GA,30310,117.97,Not on Zayo Network,33.7279946,-84.4178833
152,Opp-000111,Acct-000002,5 - Accepted,True,True,7/12/16,24.0,,New Service,Wavelengths - Long Haul,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network,33.758884,-84.38769
153,Opp-000112,Acct-000002,1 - Working,False,False,7/13/16,,,New Service,Wavelengths - Metro,Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network,32.7974974,-96.7800473
154,Opp-000112,Acct-000002,1 - Working,False,False,7/13/16,,,New Service,Wavelengths - Metro,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network,32.8217917,-96.8736451
155,Opp-000113,Acct-000002,1 - Working,False,False,7/13/16,,,New Service,Wavelengths - Metro,Bldg-038587,Dallas,4100 Bryan St,Dallas,TX,75204,220.45,On Zayo Network,32.7974974,-96.7800473
156,Opp-000113,Acct-000002,1 - Working,False,False,7/13/16,,,New Service,Wavelengths - Metro,Bldg-118217,Dallas,1100 Empire Central Pl,Dallas,TX,75247,351.63,On Zayo Network,32.8217917,-96.8736451
157,Opp-000114,Acct-001126,Closed - Lost,True,False,7/13/16,12.0,,New Service,IP Services,Bldg-481082,Dallas,2258 Grasshopper,Anna,TX,75409,,Not on Zayo Network,33.376457,-96.5426093
158,Opp-000115,Acct-000224,5 - Accepted,True,True,7/14/16,36.0,,New Service,Ethernet,Bldg-111847,Denver,5750 DTC Pkwy,Englewood,CO,80111,122.72,On Zayo Network,39.6131873,-104.8896581
159,Opp-000116,Acct-000497,5 - Accepted,True,True,7/13/16,36.0,,New Service,IP Services,Bldg-133310,Denver,11800 Ridge Pkwy,Broomfield,CO,80021,1084.65,Not on Zayo Network,39.910329,-105.1495832
160,Opp-000117,Acct-000013,5 - Accepted,True,True,7/13/16,36.0,,New Service,Ethernet,Bldg-223929,Denver,8675 Concord Center Dr,Englewood,CO,80112,234.79,On Zayo Network,39.5594507,-104.831897
161,Opp-000118,Acct-000699,Closed - Lost,True,False,7/13/16,36.0,,New Service,IP Services,Bldg-481076,Atlanta,3615 Cherokee St NW,Kennesaw,GA,30144,,Not on Zayo Network,34.041733,-84.6056888
162,Opp-000119,Acct-000009,5 - Accepted,True,True,7/14/16,36.0,,New Service,Ethernet,Bldg-065056,Dallas,2323 Bryan St,Dallas,TX,75201,64.67,On Zayo Network,32.787255,-96.794118
163,Opp-000119,Acct-000009,5 - Accepted,True,True,7/14/16,36.0,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,32.992076,-96.930441
164,Opp-000120,Acct-000971,Closed - Lost,True,False,7/14/16,,,New Service,Ethernet,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,33.755431,-84.391561
165,Opp-000120,Acct-000971,Closed - Lost,True,False,7/14/16,,,New Service,Ethernet,Bldg-033953,Atlanta,11650 Great Oaks Way,Alpharetta,GA,30022,2137.78,On Zayo Network,34.063368,-84.272632
166,Opp-000121,Acct-000971,Closed - Lost,True,False,7/14/16,,,New Service,Ethernet,Bldg-033953,Atlanta,11650 Great Oaks Way,Alpharetta,GA,30022,2137.78,On Zayo Network,34.063368,-84.272632
167,Opp-000121,Acct-000971,Closed - Lost,True,False,7/14/16,,,New Service,Ethernet,Bldg-060240,Atlanta,1255 Alderman Dr,Alpharetta,GA,30005,296.34,On Zayo Network,34.097095,-84.245812
168,Opp-000122,Acct-000971,Closed - Lost,True,False,7/14/16,60.0,,New Service,Ethernet,Bldg-060240,Atlanta,1255 Alderman Dr,Alpharetta,GA,30005,296.34,On Zayo Network,34.097095,-84.245812
169,Opp-000122,Acct-000971,Closed - Lost,True,False,7/14/16,60.0,,New Service,Ethernet,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network,33.744265,-84.581427
170,Opp-000123,Acct-000971,Closed - Lost,True,False,7/14/16,60.0,,New Service,Ethernet,Bldg-060240,Atlanta,1255 Alderman Dr,Alpharetta,GA,30005,296.34,On Zayo Network,34.097095,-84.245812
171,Opp-000123,Acct-000971,Closed - Lost,True,False,7/14/16,60.0,,New Service,Ethernet,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network,33.744265,-84.581427
172,Opp-000124,Acct-000009,Closed - Lost,True,False,7/14/16,,,New Service,Dark Fiber - Long Haul,Bldg-015500,Dallas,2300 W Plano Pkwy - Bldg C,Plano,TX,75075,657.46,On Zayo Network,33.005724,-96.736843
173,Opp-000125,Acct-000009,Closed - Lost,True,False,7/14/16,,,New Service,Wavelengths - Long Haul,Bldg-015500,Dallas,2300 W Plano Pkwy - Bldg C,Plano,TX,75075,657.46,On Zayo Network,33.005724,-96.736843
174,Opp-000126,Acct-000188,Closed - Lost,True,False,7/14/16,36.0,,New Service,Ethernet,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network,33.7616219,-84.3911416
175,Opp-000127,Acct-000143,1 - Working,False,False,7/14/16,36.0,,New Service,Wavelengths - Metro,Bldg-016566,Dallas,111 Customer Way,Irving,TX,75039,535.5,Not on Zayo Network,32.8879831,-96.9400461
176,Opp-000127,Acct-000143,1 - Working,False,False,7/14/16,36.0,,New Service,Wavelengths - Metro,Bldg-029754,Dallas,1700 Pacific Ave,Dallas,TX,75201,182.47,On Zayo Network,32.782501,-96.796669
177,Opp-000128,Acct-000067,2 - Best Case,False,False,7/14/16,36.0,,New Service,Ethernet,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
178,Opp-000129,Acct-000970,Closed - Lost,True,False,7/14/16,,,New Service,Dark Fiber - Metro,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,32.992076,-96.930441
179,Opp-000129,Acct-000970,Closed - Lost,True,False,7/14/16,,,New Service,Dark Fiber - Metro,Bldg-153996,Dallas,5200 Harry Hines,Dallas,TX,75235,1639.72,Not on Zayo Network,32.812638,-96.838048
180,Opp-000130,Acct-000973,5 - Accepted,True,True,7/14/16,120.0,,New Service,Dark Fiber - Metro,Bldg-012582,Atlanta,56 Marietta St NW,Atlanta,GA,30303,66.45,On Zayo Network,33.755431,-84.391561
181,Opp-000130,Acct-000973,5 - Accepted,True,True,7/14/16,120.0,,New Service,Dark Fiber - Metro,Bldg-108659,Atlanta,6 W Druid Hills Dr NE,Atlanta,GA,30329,24.34,On Zayo Network,33.831659,-84.3401577
182,Opp-000131,Acct-001127,5 - Accepted,True,True,7/14/16,36.0,,New Service,Ethernet,Bldg-030642,Denver,393 Inverness Pkwy,Englewood,CO,80112,96.73,On Zayo Network,39.5643596,-104.8665482
183,Opp-000131,Acct-001127,5 - Accepted,True,True,7/14/16,36.0,,New Service,Ethernet,Bldg-124444,Denver,3900 Grace Blvd,Littleton,CO,80126,1566.75,On Zayo Network,39.538368,-104.946279
184,Opp-000132,Acct-000424,5 - Accepted,True,True,7/14/16,24.0,,New Service,Ethernet,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network,32.994824,-96.752465
185,Opp-000133,Acct-000424,5 - Accepted,True,True,7/14/16,24.0,,New Service,Ethernet,Bldg-090300,Dallas,3010 Waterview Pkwy,Richardson,TX,75080,436.62,On Zayo Network,32.994824,-96.752465
186,Opp-000134,Acct-000346,5 - Accepted,True,True,7/14/16,12.0,,New Service,Wavelengths - Metro,Bldg-017035,Denver,910 15th St,Denver,CO,80202,96.49,On Zayo Network,39.74556,-104.995682
187,Opp-000134,Acct-000346,5 - Accepted,True,True,7/14/16,12.0,,New Service,Wavelengths - Metro,Bldg-058803,Denver,11900 E Cornell Ave,Aurora,CO,80014,447.82,On Zayo Network,39.660966,-104.850001
188,Opp-000135,Acct-000768,2 - Best Case,False,False,7/14/16,36.0,,New Service,Ethernet,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,33.7775391,-84.4214611
189,Opp-000136,Acct-000768,2 - Best Case,False,False,7/14/16,36.0,,New Service,Ethernet,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,33.7775391,-84.4214611
190,Opp-000137,Acct-000094,Closed - Lost,True,False,7/14/16,,,New Service,Ethernet,Bldg-029881,Denver,9180 Commerce Center Cir,Littleton,CO,80129,2086.05,On Zayo Network,39.5500631,-105.0342579
191,Opp-000138,Acct-000094,Closed - Lost,True,False,7/14/16,,,New Service,Ethernet,Bldg-029881,Denver,9180 Commerce Center Cir,Littleton,CO,80129,2086.05,On Zayo Network,39.5500631,-105.0342579
192,Opp-000139,Acct-000039,5 - Accepted,True,True,7/14/16,60.0,,New Service,Dark Fiber - Metro,Bldg-015168,Denver,1850 Pearl St,Denver,CO,80203,103.07,On Zayo Network,39.745886,-104.9794996
193,Opp-000139,Acct-000039,5 - Accepted,True,True,7/14/16,60.0,,New Service,Dark Fiber - Metro,Bldg-137821,Denver,14810 Grasslands Dr,Englewood,CO,80112,312.63,On Zayo Network,39.562332,-104.82681
194,Opp-000140,Acct-000039,1 - Working,False,False,7/14/16,60.0,,New Service,Dark Fiber - Metro,Bldg-015168,Denver,1850 Pearl St,Denver,CO,80203,103.07,On Zayo Network,39.745886,-104.9794996
195,Opp-000140,Acct-000039,1 - Working,False,False,7/14/16,60.0,,New Service,Dark Fiber - Metro,Bldg-359027,Denver,6399 S Fiddlers Green Cir,Englewood,CO,80111,681.5,Not on Zayo Network,39.600384,-104.891084
196,Opp-000141,Acct-000768,2 - Best Case,False,False,7/14/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,33.7775391,-84.4214611
197,Opp-000142,Acct-000768,2 - Best Case,False,False,7/14/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,33.7775391,-84.4214611
198,Opp-000143,Acct-000768,Closed - Lost,True,False,7/14/16,60.0,,New Service,Dark Fiber - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,33.7775391,-84.4214611
199,Opp-000144,Acct-000768,Closed - Lost,True,False,7/14/16,60.0,,New Service,Dark Fiber - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,33.7775391,-84.4214611
200,Opp-000145,Acct-000002,5 - Accepted,True,True,7/15/16,36.0,,New Service,Ethernet,Bldg-109245,Denver,1331 17th St,Denver,CO,80202,321.92,On Zayo Network,39.750939,-104.996504
201,Opp-000146,Acct-000004,5 - Accepted,True,True,7/15/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,39.745214,-104.996223
202,Opp-000147,Acct-000004,5 - Accepted,True,True,7/15/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,39.745214,-104.996223
203,Opp-000148,Acct-000004,5 - Accepted,True,True,7/15/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,39.745214,-104.996223
204,Opp-000149,Acct-000004,5 - Accepted,True,True,7/15/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,39.745214,-104.996223
205,Opp-000150,Acct-000004,5 - Accepted,True,True,7/15/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,39.745214,-104.996223
206,Opp-000151,Acct-000255,Closed - Lost,True,False,7/15/16,36.0,,New Service,Wavelengths - Metro,Bldg-014640,Dallas,3180 Irving Blvd,Dallas,TX,75247,297.58,On Zayo Network,32.807183,-96.868566
207,Opp-000151,Acct-000255,Closed - Lost,True,False,7/15/16,36.0,,New Service,Wavelengths - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
208,Opp-000152,Acct-000004,5 - Accepted,True,True,7/15/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,39.745214,-104.996223
209,Opp-000153,Acct-000768,2 - Best Case,False,False,7/15/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,33.7775391,-84.4214611
210,Opp-000154,Acct-000777,3 - Committed,False,False,7/15/16,36.0,,New Service,Ethernet,Bldg-117101,Denver,7601 Technology Way,Denver,CO,80237,1213.05,Not on Zayo Network,39.6313432,-104.9019738
211,Opp-000155,Acct-000768,2 - Best Case,False,False,7/15/16,60.0,,New Service,Wavelengths - Long Haul,Bldg-016856,Atlanta,1033 Jefferson St NW,Atlanta,GA,30318,539.41,On Zayo Network,33.7775391,-84.4214611
212,Opp-000156,Acct-000995,Closed - Lost,True,False,7/15/16,36.0,,New Service,Ethernet,Bldg-115837,Dallas,17201 Waterview Pkwy,Dallas,TX,75252,9180.22,On Zayo Network,32.98445,-96.7572139
213,Opp-000156,Acct-000995,Closed - Lost,True,False,7/15/16,36.0,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,32.992076,-96.930441
214,Opp-000157,Acct-000013,5 - Accepted,True,True,7/15/16,36.0,a0M6000000LaZNVEA3,Positive Re-Rate/Move/Change,Ethernet,Bldg-038523,Atlanta,375 Riverside Pkwy,Lithia Springs,GA,30122,274.12,On Zayo Network,33.744265,-84.581427
215,Opp-000158,Acct-000995,Closed - Lost,True,False,7/15/16,36.0,,New Service,IP Services,Bldg-115837,Dallas,17201 Waterview Pkwy,Dallas,TX,75252,9180.22,On Zayo Network,32.98445,-96.7572139
216,Opp-000159,Acct-000995,Closed - Lost,True,False,7/15/16,36.0,,New Service,Ethernet,Bldg-115837,Dallas,17201 Waterview Pkwy,Dallas,TX,75252,9180.22,On Zayo Network,32.98445,-96.7572139
217,Opp-000159,Acct-000995,Closed - Lost,True,False,7/15/16,36.0,,New Service,Ethernet,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,32.992076,-96.930441
218,Opp-000160,Acct-000153,1 - Working,False,False,7/15/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
219,Opp-000161,Acct-000953,1 - Working,False,False,7/15/16,60.0,,New Service,Wavelengths - Long Haul,Bldg-117716,Dallas,6653 Pinecrest Dr,Plano,TX,75024,535.09,On Zayo Network,33.064858,-96.810993
220,Opp-000162,Acct-000002,1 - Working,False,False,7/15/16,,,New Service,Wavelengths - Long Haul,Bldg-108671,Denver,9706 E Easter Ave,Englewood,CO,80112,109.6,On Zayo Network,39.5873873,-104.876543
221,Opp-000163,Acct-001128,1 - Working,False,False,7/15/16,60.0,,New Service,Ethernet,Bldg-480416,Denver,6880 Broadway,Denver,CO,80221,2597.61,Not on Zayo Network,39.820293,-104.987433
222,Opp-000164,Acct-000004,5 - Accepted,True,True,7/15/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,39.745214,-104.996223
223,Opp-000165,Acct-000004,5 - Accepted,True,True,7/15/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,39.745214,-104.996223
224,Opp-000166,Acct-000004,5 - Accepted,True,True,7/15/16,252.0,,New Service,FTT - Dark Fiber,Bldg-015169,Denver,1425 Champa St,Denver,CO,80202,148.72,On Zayo Network,39.745214,-104.996223
225,Opp-000167,Acct-000255,Closed - Lost,True,False,7/15/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-014640,Dallas,3180 Irving Blvd,Dallas,TX,75247,297.58,On Zayo Network,32.807183,-96.868566
226,Opp-000168,Acct-000255,Closed - Lost,True,False,7/15/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-014640,Dallas,3180 Irving Blvd,Dallas,TX,75247,297.58,On Zayo Network,32.807183,-96.868566
227,Opp-000169,Acct-000255,Closed - Lost,True,False,7/15/16,36.0,,New Service,Wavelengths - Long Haul,Bldg-014640,Dallas,3180 Irving Blvd,Dallas,TX,75247,297.58,On Zayo Network,32.807183,-96.868566
228,Opp-000170,Acct-000229,1 - Working,False,False,7/16/16,60.0,a0M6000000HpprvEAB,Negative Re-Rate/Move/Change,Wavelengths - Long Haul,Bldg-014864,Atlanta,250 Williams St NW,Atlanta,GA,30303,280.06,On Zayo Network,33.7616219,-84.3911416
229,Opp-000171,Acct-000963,1 - Working,False,False,7/16/16,,,New Service,Wavelengths - Long Haul,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network,33.758884,-84.38769
230,Opp-000172,Acct-000963,1 - Working,False,False,7/16/16,60.0,,New Service,Wavelengths - Long Haul,Bldg-018754,Atlanta,180 Peachtree St NW,Atlanta,GA,30303,1055.22,On Zayo Network,33.758884,-84.38769
231,Opp-000173,Acct-000102,5 - Accepted,True,True,7/16/16,84.0,,New Service,Dark Fiber - Metro,Bldg-115837,Dallas,17201 Waterview Pkwy,Dallas,TX,75252,9180.22,On Zayo Network,32.98445,-96.7572139
232,Opp-000173,Acct-000102,5 - Accepted,True,True,7/16/16,84.0,,New Service,Dark Fiber - Metro,Bldg-014866,Dallas,1950 N Stemmons Fwy,Dallas,TX,75207,239.8,On Zayo Network,32.800805,-96.819612
233,Opp-000173,Acct-000102,5 - Accepted,True,True,7/16/16,84.0,,New Service,Dark Fiber - Metro,Bldg-127057,Dallas,1649 W Frankford Rd,Carrollton,TX,75007,630.74,On Zayo Network,32.992076,-96.930441
